78.01154444	27.16166111
78.01160797	27.16083249
77.99809167	27.19592778
78.00755278	27.201725
78.044095	27.160934
78.044095	27.160934
78.057044	27.163303
78.057044	27.163303
78.01505278	27.16510833
78.04299	27.159795
78.040165	27.16185
78.04725	27.15777222
78.03471389	27.16169444
78.045359	27.158822
72.5375741	23.01045111
72.572009	23.0261651
72.5123947	23.0383109
72.5017644	23.0401633
72.5098065	23.0330688
72.5124872	23.0382314
72.511307	23.0318508
72.5570374	23.0290619
72.5115815	23.027929
72.55998429	23.02874796
72.55903311	23.02443364
72.5316389	23.0643038
72.5239649	23.04850469
72.53774978	23.04619268
72.5498285	23.0437235
72.5504755	23.0443367
72.5072645	23.0117723
72.5181257	23.0534466
72.5222172	23.0640914
72.5281083	23.0418026
72.5434513	23.0285142
81.834502	25.454648
81.83316667	25.45343611
81.832616	25.451517
81.835585	25.457687
81.839744	25.449659
81.834279	25.450329
81.860187	25.443994
81.83279631	25.45164569
81.834841	25.459775
81.83616667	25.44987222
81.834236	25.450377
81.841889	25.45235
81.83168056	25.45031667
81.859682	25.457116
81.834492	25.454697
74.884359	31.64362
74.884384	31.644532
74.875878	31.635658
74.87575556	31.63488333
74.875828	31.635671
74.86276111	31.65558889
74.86299167	31.65044167
74.8649101	31.6466891
74.86416667	31.65319167
74.87981389	31.62404722
74.87461944	31.62394722
74.87833333	31.62615278
74.877666	31.625981
74.87957778	31.62261111
74.873005	31.624386
74.883997	31.641991
74.877002	31.644818
75.34601667	19.87621944
75.35394167	19.87473333
75.340775	19.87610556
75.3671268	19.8755223
75.360232	19.874449
75.358888	19.875908
75.36479167	19.87642778
75.3684187	19.874103
75.316722	19.875337
75.32340278	19.87963056
75.32350278	19.88025556
75.322405	19.875016
75.317475	19.87802778
75.37235278	19.87699444
75.321461	19.888716
75.31889444	19.86696944
77.61542793	12.93328392
77.64539558	12.97022064
77.64070876	12.9791658
77.64048882	12.98041024
77.645748	12.970324
77.64062494	12.97909556
77.64368467	12.97845292
77.59679094	12.90622878
77.615797	12.934179
77.61429269	12.93329764
77.61615515	12.93436454
77.625999	12.939496
77.61413042	12.93566181
77.6993861	12.94993396
77.696664	12.97537691
77.5709967	13.0291977
77.60817859	12.97253153
77.68323686	12.91304096
77.6784	12.914264
77.5960137	12.9721612
77.419399	23.211529
77.435361	23.214294
77.41722744	23.18499152
77.434976	23.214459
77.429989	23.232357
77.429845	23.232537
77.3796051	23.26626099
77.433571	23.233219
77.43702042	23.23079116
77.434007	23.234249
77.408236	23.264015
77.373573	23.218998
77.401663	23.234631
77.398886	23.235123
85.846838	20.286333
85.81781287	20.32553933
85.81856667	20.32634444
85.83394811	20.31149633
85.819178	20.301785
85.80823611	20.34306944
85.82272222	20.353675
85.825257	20.35324774
85.82685	20.35299167
85.82599327	20.35343289
85.82289287	20.34347604
85.81112333	20.34314407
85.82225987	20.35348061
85.84295925	20.29322917
85.84516996	20.29575519
85.818494	20.292363
85.82669624	20.28398889
76.801234	30.71005476
76.8009555	30.7050693
76.8007752	30.7056682
76.80064	30.7056102
76.8008653	30.7051482
76.8009555	30.705775
76.8051917	30.7257045
76.8063634	30.7249431
76.801316	30.7194841
76.76560555	30.72476574
76.76055595	30.72152328
76.7606106	30.7216086
76.76028337	30.72137975
76.75984483	30.72114167
76.8009793	30.7306181
76.7976205	30.7334795
76.7978909	30.740827
76.7972148	30.7408896
80.250744	13.0058006
80.2206723	13.0864385
80.2191037	13.0918088
80.20881157	13.02977985
80.264151	13.058616
80.25722075	13.05434714
80.24851944	13.08187778
80.24243889	13.02239444
80.26147	13.044694
80.251865	13.066762
80.23644167	13.06418056
80.24998214	12.97279291
80.25479067	13.02701773
80.17456822	13.02627908
80.2752348	13.02628637
80.24226844	13.04964535
80.23311	13.045479
80.231598	12.981615
80.21811381	12.98604688
80.221898	12.975996
76.9720757	11.01629845
76.995667	11.022477
77.015393	11.025083
77.00700302	11.02483917
76.99959444	11.02216944
76.99501667	11.02127778
76.971082	10.96185
76.976268	11.001852
76.98431119	11.00863836
76.9754397	11.0030085
76.98624135	11.00175265
76.98187642	11.00076241
76.97649444	11.00366944
76.975525	11.00368056
76.95173611	11.00668611
76.95295	11.010375
76.94465239	11.02611735
76.940432	11.02091
76.9983492	11.02229761
76.96330278	10.99413611
78.053162	30.335259
78.060221	30.340722
78.062543	30.346994
78.06802238	30.36128079
78.06888981	30.36268594
78.067079	30.359722
78.054222	30.332735
78.049117	30.328174
78.070453	30.366322
78.04026667	30.31952778
78.061187	30.3425093
78.046106	30.327968
78.07715102	30.37220198
77.3066401	28.4900591
77.304776	28.4901567
77.305563	28.4901368
77.3061016	28.4900979
77.3057446	28.490062
77.3053835	28.4901198
77.30274167	28.49629167
77.303542	28.4959154
77.3000877	28.4262842
77.2905651	28.4946638
77.2905276	28.4946804
77.2918292	28.4922473
77.2918292	28.4990636
77.292431	28.4923251
77.3074479	28.4698631
77.3074479	28.4695043
77.3074479	28.4701322
77.3072684	28.4700256
77.3074031	28.4693655
77.3074031	28.4693655
77.3074479	28.469594
77.3074031	28.4693655
77.3074928	28.4700019
77.30706006	28.46980656
77.3073785	28.4698629
77.3074031	28.4693655
77.3130127	28.3980691
77.3130127	28.3979794
77.3128332	28.397424
77.3131025	28.3978083
77.294319	28.4937692
77.3139102	28.3868454
77.3140449	28.3869029
77.3056977	28.4719854
77.3066401	28.4722089
77.3062507	28.4723428
77.3153578	28.4534629
77.316429	28.446715
77.2900667	28.3954463
77.2874809	28.3939512
77.2875524	28.3940171
77.2922781	28.3982684
77.2969459	28.4292178
77.3144487	28.383665
77.3144877	28.3837046
77.3145373	28.3836738
77.3291609	28.3754863
77.3266079	28.3689797
77.3270132	28.3692291
77.329628	28.3702087
77.3288978	28.3777541
77.3270132	28.3692291
77.3295018	28.3730138
77.319026	28.3725172
77.3185858	28.371835
77.3184832	28.3719511
77.32157	28.3692881
77.31429167	28.38339444
77.3244365	28.384502
77.3144456	28.3811924
77.32425	28.38471389
77.3229299	28.395009
77.3222568	28.3949008
77.3236112	28.3952671
77.3217184	28.3950296
77.3241683	28.3950992
77.3235114	28.3951274
77.3239437	28.3952906
77.3217312	28.3946937
77.3224363	28.3951869
77.292179	28.452631
77.323244	28.3950834
77.3234608	28.3950913
77.3236479	28.3950766
77.3234235	28.3952798
77.3220773	28.3949736
77.3235233	28.395196
77.317231	28.393261
77.3240517	28.3953389
77.3244107	28.3951035
77.3216428	28.3951385
77.3244107	28.3951932
77.32343964	28.39483205
77.32328642	28.39527358
77.3218081	28.3947688
77.3244107	28.395283
77.29659833	28.43002333
77.3231543	28.3952545
77.3244651	28.3950376
77.3219427	28.3948264
77.32380275	28.39572041
77.3203273	28.4104693
77.3201927	28.4107707
77.3192063	28.4106963
77.3185323	28.4106593
77.3190765	28.4108198
77.318667	28.4106772
77.3199015	28.4095652
77.3185772	28.4108878
77.3190262	28.4105451
77.3187017	28.4106649
77.3200132	28.4118307
77.3202824	28.4120355
77.3203273	28.4104693
77.3196991	28.4104999
77.3185772	28.4107084
77.3189708	28.4120254
77.3266023	28.4101024
77.329167	28.4101795
77.3288978	28.4106029
77.3275764	28.4103725
77.326744	28.4099515
77.3278324	28.4101647
77.3279106	28.4103306
77.3279106	28.4105998
77.32609671	28.4101156
77.326227	28.409801
77.3138205	28.417529
77.3144487	28.4175882
77.2969594	28.4304159
77.2967664	28.4317132
77.2964432	28.4301217
77.2963379	28.4298355
77.2969354	28.4300562
77.291919	28.4221037
77.2964494	28.4296999
77.2965369	28.4298396
77.2966226	28.4301909
77.3002223	28.4263417
77.31297973	28.43892133
77.315069	28.4353341
77.3150688	28.4353375
77.3211256	28.4334516
77.3212535	28.4334249
77.309147	28.446933
77.317127	28.4465451
77.315795	28.4452616
77.31723889	28.44589444
77.3170515	28.4466361
77.3159508	28.4549967
77.3149118	28.4718644
77.3107195	28.471413
77.3108138	28.471302
77.3108138	28.471302
77.3060306	28.4749127
